id,run,richness,links,connectance,diameter,distance,basal,top,intermediate,predpreyRatio,herbivory,omnivory,cannibal,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
4,1,155,1473,0.0613111342351717,5.0,2.0,0.15483870967741936,0.06451612903225806,0.7806451612903226,1.1068702290076335,0.07741935483870968,0.6903225806451613,0.06451612903225806,9.503225806451614,1.2464744969534378,0.6834655274241289,3.061067727897576,11.845055505182588,2.5165664626782287,15.768955818059812,1.0549095607235142,1.1616090079556824,0.28628511966701353,0.09053069719042664,0.2969406867845994,0.6129448491155047,0.0064516129032258064,0.07096774193548387,0.0,0.6624255954767062,0.22496385725288928,0.899062654972476,1.3964134552361307
4,2,155,1383,0.05756503642039542,4.0,2.0,0.21935483870967742,0.0,0.7806451612903226,1.28099173553719,0.1032258064516129,0.6516129032258065,0.07741935483870968,8.92258064516129,1.318413967309116,0.5661012244516774,2.615813731853291,NaN,NaN,0.0,1.1884406983744733,1.2295690859424717,0.28570239334027053,0.07159209157127992,0.23096774193548386,0.5846409989594172,0.006451612903225808,0.09032258064516129,0.0,0.6571915654449632,0.2538982476132961,0.7639216332212088,1.1614349415109475
4,3,155,1742,0.07250780437044745,4.0,2.0,0.16129032258064516,0.01935483870967742,0.8193548387096774,1.1692307692307693,0.025806451612903226,0.7870967741935484,0.07741935483870968,11.238709677419354,1.1794305680397366,0.6117780347953151,2.908086692811923,11.00288759274303,2.328271937729882,16.13584391459181,1.195754716981132,1.0323202770966156,0.40570239334027053,0.10759625390218522,0.4074089490114464,0.8135275754422476,0.0064516129032258064,0.08387096774193549,0.0,0.708480800977433,0.22422494093791986,0.7921568406891978,1.2207950441264477
4,4,155,1273,0.05298647242455775,6.0,2.0,0.14838709677419354,0.0,0.8516129032258064,1.1742424242424243,0.05161290322580645,0.7612903225806451,0.09032258064516129,8.212903225806452,1.0272764254097548,0.5184401576071045,3.2849933129706845,NaN,NaN,0.0,1.1397109428768066,0.9600685196985399,0.27866805411030177,0.0559417273673257,0.18634755463059313,0.3532986472424558,0.0064516129032258064,0.1032258064516129,0.0,0.6349568700972731,0.22608601121040545,0.9536254996075213,1.6516156558189723
4,5,155,1412,0.05877211238293444,5.0,2.0,0.12903225806451613,0.0,0.8709677419354839,1.1481481481481481,0.025806451612903226,0.7806451612903226,0.1032258064516129,9.109677419354838,1.0784297483908776,0.6183919543416583,3.4717393719408878,NaN,NaN,0.0,1.2959785522788203,1.0164544310971149,0.30056191467221643,0.08129032258064516,0.2499063475546306,0.4536108220603538,0.0064516129032258064,0.11612903225806452,0.0,0.6227590366563647,0.2537706281104883,1.018638228557589,1.6811166606786043
4,6,155,1393,0.057981269510926116,5.0,2.0,0.13548387096774195,0.08387096774193549,0.7806451612903226,1.0597014925373134,0.04516129032258064,0.7096774193548387,0.05806451612903226,8.987096774193548,1.1448984329774619,0.6478200709217522,3.3245197015116195,9.485793728327733,1.9974888164058546,14.660831465467256,1.1024643320363166,1.045500769261383,0.28116545265348597,0.06272632674297607,0.27001040582726327,0.4972320499479709,0.0064516129032258064,0.05806451612903226,0.0,0.661162752632079,0.18625892007966804,0.8804841520259462,1.6166168227015716
4,7,155,1429,0.05947970863683663,5.0,2.0,0.18064516129032257,0.0,0.8193548387096774,1.220472440944882,0.08387096774193549,0.6967741935483871,0.05161290322580645,9.219354838709677,1.181254569093041,0.6643134939811599,2.8129921531914714,NaN,NaN,0.0,1.0494983277591974,1.0714501972479051,0.27733610822060356,0.07562955254942767,0.2835379812695109,0.543933402705515,0.006451612903225808,0.05806451612903226,0.0,0.6710763988431654,0.200555892586637,0.8614713668055658,1.2552732194016356
4,8,155,1440,0.05993756503642039,4.0,2.0,0.13548387096774195,0.14838709677419354,0.7161290322580646,0.9850746268656716,0.04516129032258064,0.7548387096774194,0.025806451612903226,9.290322580645162,1.1728532773348601,0.6537031038367255,3.2424972470007187,10.500166914963446,2.1650146433315673,16.362372708262527,1.0211315610088616,1.080584356080199,0.30518210197710716,0.07292403746097814,0.29227887617065557,0.5537148803329864,0.006451612903225808,0.025806451612903226,0.0,0.6651085326729146,0.17092003351478494,0.832513364906693,1.4800530393701348
4,9,155,1397,0.0581477627471384,5.0,2.0,0.1032258064516129,0.0,0.896774193548387,1.1151079136690647,0.04516129032258064,0.7290322580645161,0.07096774193548387,9.012903225806452,1.1527691874979855,0.5663096955299928,3.6690073300813904,NaN,NaN,0.0,1.1867219917012448,1.083076938687347,0.3118834547346514,0.07754422476586889,0.23329864724245578,0.49177939646201874,0.006451612903225808,0.07741935483870968,0.0,0.640599677466315,0.24200918566944749,1.110311320504424,1.8624623558125026
4,10,155,1453,0.0604786680541103,5.0,2.0,0.18064516129032257,0.0064516129032258064,0.8129032258064516,1.2125984251968505,0.10967741935483871,0.6967741935483871,0.05161290322580645,9.374193548387098,1.2196982068923645,0.6360187110561947,2.800518648850748,0.0,NaN,0.0,1.1991076408254322,1.1738985553338865,0.32869927159209156,0.07492195629552549,0.28486992715920917,0.5808116545265348,0.006451612903225808,0.07096774193548387,0.0,0.6407564176024656,0.22120237231964004,0.8190170195002674,1.1560151720651717
