id,model,richness,links,connectance,diameter,complexity,distance,basal,top,intermediate,predpreyRatio,herbivory,omnivory,cannibal,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,ρ,centrality,loops,resilience,robustness,intervals,MaxSim,Clust,trophicCoherence,trophicVar,control
FW_002,connectance_null,14,42,0.21428571428571427,6,0.903396542545728,1.0,0.0,0.0,1.0,1.0,0.0,0.8571428571428571,0.0,3.0,0.43362909039199393,0.5063696835418333,2.0838686464104004e16,NaN,NaN,0.0,1.4861111111111112,0.36980013081681945,0.30612244897959184,0.07142857142857142,0.15816326530612246,0.1683673469387755,0.9278290639019764,0.07142857142857142,1.0,0.6339285714285715,0.5,21,0.3572716965574108,0.341156462585034,4.2816085637465156,27.076923076923077,0.07142857142857142
FW_002,degree_null,14,32,0.16326530612244897,3,0.8577132582495336,2.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9,0.14285714285714285,0.35714285714285715,0.0,2.2857142857142856,1.1308608021530122,1.0637718631939261,2.4251700680272106,2.707317073170732,1.2092126041152647,3.713572066704308,1.0588235294117647,1.067719082184794,0.05102040816326531,0.10204081632653061,0.1989795918367347,0.22448979591836735,1.0077019762224324,0.07142857142857142,0.0,0.5669642857142857,0.35714285714285715,1,0.5273242630385487,0.31921768707482995,0.9790430764895485,1.201627171014926,0.35714285714285715
FW_003,connectance_null,28,121,0.15433673469387754,5,0.9178921095828442,1.0,0.0,0.0,1.0,1.0,0.0,0.8214285714285714,0.0,4.321428571428571,0.4673029532086596,0.42273712408194564,-7.411881768183355e17,NaN,NaN,0.0,2.077272727272727,0.6460157887426932,0.30357142857142855,0.0625,0.15433673469387754,0.14923469387755103,0.8309124455744398,0.03571428571428571,1.0,0.6540178571428572,0.42857142857142855,167,0.24635742899785362,0.3097261865119008,172.40546736998618,20631.703703703704,0.03571428571428571
FW_003,degree_null,28,117,0.14923469387755103,4,0.8966732533290078,2.0,0.25,0.14285714285714285,0.6071428571428571,1.1428571428571428,0.10714285714285714,0.5357142857142857,0.0,4.178571428571429,1.0133536422609408,0.7569345380462016,2.7314267723085206,4.365853658536586,1.5700732963427908,5.793013608384144,1.617391304347826,1.0526978784402192,0.16581632653061223,0.09693877551020408,0.21683673469387754,0.33418367346938777,0.9076698515519261,0.03571428571428571,0.39285714285714285,0.6041666666666667,0.42857142857142855,64,0.38447040698256973,0.4062076812076812,1.153408699565079,1.4407474752691611,0.2857142857142857
FW_004,connectance_null,32,144,0.140625,6,0.9228868582187126,1.0,0.0,0.0,1.0,1.0,0.0,0.8125,0.0,4.5,0.47894747207139976,0.36580217411248955,-2.8728198551994592e17,NaN,NaN,0.0,2.025,0.6558258357839528,0.3115234375,0.046875,0.1494140625,0.15625,0.7822325607620414,0.03125000000000001,1.0,0.5752840909090909,0.5,219,0.2640643626293297,0.2554591242091242,52.34515775136742,7068.903225806452,0.03125
FW_004,degree_null,32,137,0.1337890625,12,0.897335950016986,2.0,0.15625,0.125,0.71875,1.037037037037037,0.0,0.59375,0.0,4.28125,1.1023527199976706,0.8602316675918686,7.313659422092746,5.254054054054054,2.2373551197440444,5.220355825078324,1.4705882352941178,1.0495239811134014,0.123046875,0.1201171875,0.2587890625,0.3974609375,0.9038432662334783,0.03125,0.5625,0.5305989583333333,0.28125,89,0.39322524228036,0.3426455846033053,2.7724974878202913,9.356772077987088,0.21875
FW_005,connectance_null,44,402,0.20764462809917356,3,0.9291405932696133,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.136363636363637,0.2271389257860022,0.2788919386855856,4.159889611115385e19,NaN,NaN,0.0,1.9035262807717896,0.3613703425308783,0.7252066115702479,0.19111570247933884,0.36260330578512395,0.3522727272727273,0.889182213486464,0.02272727272727273,1.0,0.5501165501165501,0.5227272727272727,839,0.24714601214961773,0.38485540911185495,7921.947332095007,5.774483646511628e7,0.022727272727272728
FW_005,degree_null,44,380,0.1962809917355372,5,0.8868780047032607,3.0,0.13636363636363635,0.1590909090909091,0.7045454545454546,0.9736842105263158,0.022727272727272728,0.8181818181818182,0.0,8.636363636363637,0.8512750440023086,0.7916851930052814,6.9725711129520755,7.500477554918816,2.2706412913050573,8.052296499538647,1.9247881355932204,1.0147783858187645,0.3600206611570248,0.39204545454545453,0.5268595041322314,0.5743801652892562,1.0327044177330968,0.022727272727272728,0.6818181818181818,0.5671791443850265,0.4318181818181818,297,0.4304116152569344,0.48454304100879836,2.64370741778968,7.35352218648124,0.1590909090909091
FW_006,connectance_null,30,242,0.2688888888888889,3,0.9188076275241184,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.066666666666666,0.2761130799719773,0.27802568477900236,2.410853907477369e16,NaN,NaN,0.0,1.893178893178893,0.357713625732133,0.6188888888888889,0.2288888888888889,0.29555555555555557,0.31333333333333335,0.9905220449515162,0.03333333333333333,1.0,0.5958333333333331,0.5333333333333333,330,0.3057983509983861,0.46922598041793084,5.533491310136174,18.75862068965517,0.03333333333333333
FW_006,degree_null,30,211,0.23444444444444446,6,0.8956795718034521,1.0,0.03333333333333333,0.1,0.8666666666666667,0.9310344827586207,0.0,0.9,0.0,7.033333333333333,0.7555668812966199,0.5838206167751789,45.42725256473386,5.086206896551724,1.430059289147803,4.060443010546419,1.918406072106262,0.6054490776368269,0.4,0.39111111111111113,0.4077777777777778,0.5933333333333334,1.0218115330034951,0.03333333333333333,0.8666666666666667,0.4944444444444445,0.43333333333333335,154,0.4059733116487264,0.490057477781936,7.651736207362384,74.4555418174248,0.1
