"richness","links","connectance","diameter","complexity","distance","basal","top","intermediate","predpreyRatio","herbivory","omnivory","cannibal","l_S","GenSD","VulSD","TL","ChLen","ChSD","ChNum","path","LinkSD","S1","S2","S4","S5","ρ","centrality","loops","resilience","robustness","intervals","MaxSim","Clust","trophicCoherence","trophicVar","control"
77,240,0.0404790015179626,3,0.900431599515909,3,0.402597402597403,0.454545454545455,0.142857142857143,0.91304347826087,0.233766233766234,0.337662337662338,0,3.11688311688312,1.88588737218201,1.29067254471847,1.74673486654214,1.56105610561056,0.657661072472524,5.71373280550937,1.2638036809816,1.89514494924662,0.0222634508348794,0.00236127508854782,0.144206442907742,0.261932872322483,0.687553859857974,0.012987012987013,0,0.688713433031615,0.42038961038961,114,0.610780396904056,0.0354267174682693,0.451156453224091,0.421223979673384,0.558441558441558
78,241,0.039612097304405,3,0.906877180481455,3,0.358974358974359,0.320512820512821,0.320512820512821,1.06,0.282051282051282,0.307692307692308,0,3.08974358974359,2.03975185826012,1.17586780540581,1.93366462280195,2.26603325415677,0.873150120096689,6.04263283368238,1.41362530413625,2.09992774504717,0.0456936226166995,0.00821827744904668,0.116699539776463,0.284516765285996,0.685091887644665,0.0128205128205128,0,0.642467106889942,0.36974358974359,102,0.611154710230653,0.108099702484615,0.593564521171845,0.646589641177499,0.58974358974359
78,268,0.0440499671268902,3,0.904500722235987,3,0.307692307692308,0.41025641025641,0.282051282051282,0.851851851851852,0.192307692307692,0.333333333333333,0,3.43589743589744,1.87951907005115,1.20192257163632,2.17585943726893,2.23772609819121,0.860968846611336,5.95842469302978,1.32736572890026,1.90496516256123,0.0443786982248521,0.00624589086127548,0.155325443786982,0.311308349769888,0.710818959169759,0.0128205128205128,0,0.623226867384743,0.342179487179487,129,0.560479663797927,0.0570409631391768,0.743006987277283,0.838804869497649,0.538461538461538
98,629,0.0654935443565181,3,0.906380822914399,3,0.163265306122449,0.591836734693878,0.244897959183673,0.48780487804878,0.204081632653061,0.571428571428571,0,6.41836734693878,1.22105220990934,1.56442804220962,2.41579788034991,2.34969325153374,0.838478358966061,7.03966034986208,1.26346604215457,1.53402252109198,0.0684089962515619,0.0221782590587255,0.664410662224073,0.465431070387339,0.77522711725376,0.0102040816326531,0,0.571615337119499,0.376938775510204,394,0.559982381958812,0.0477307192728858,0.63804317215441,0.574957895988381,0.591836734693878
86,375,0.050703082747431,3,0.926768691766977,3,0.174418604651163,0.569767441860465,0.255813953488372,0.52112676056338,0.162790697674419,0.546511627906977,0,4.36046511627907,1.32417162957645,1.55259246154101,2.5153113399843,2.23869801084991,0.692208006990448,6.31535800152233,1.27378640776699,1.6528671322471,0.0550297458085452,0.00959978366684694,0.338967009194159,0.267171444023797,0.706381265193039,0.0116279069767442,0,0.572397980051912,0.335232558139535,272,0.518888301826942,0.0533861957212466,0.587993413155549,0.691234354548917,0.569767441860465
94,565,0.0639429606156632,3,0.907014233820821,3,0.234042553191489,0.563829787234043,0.202127659574468,0.569444444444444,0.127659574468085,0.51063829787234,0.0106382978723404,6.01063829787234,1.28048323975646,1.48195963139169,2.30788085710872,2.25105485232068,0.923841747596179,6.85435450225502,1.32484848484848,1.48737229298476,0.072544137618832,0.00181077410593029,0.57571299230421,0.469782707107288,0.76513608887187,0.0106382978723404,0.0106382978723404,0.59256632076586,0.383191489361702,221,0.562705762247347,0.0243415360197358,0.725539026377917,0.696675871175158,0.563829787234043
108,708,0.0606995884773663,4,0.91031604057467,2,0.277777777777778,0.518518518518518,0.203703703703704,0.666666666666667,0.111111111111111,0.5,0.00925925925925926,6.55555555555556,1.33950127020745,1.43315091859394,2.22535689113276,2.46870109546166,1.10747727175494,7.15305163493748,1.23783783783784,1.48232246601483,0.0614711934156379,0.00994513031550069,0.5625,0.512345679012346,0.735842834237845,0.00925925925925926,0.00925925925925926,0.62370773309058,0.394537037037037,434,0.573316078305831,0.0549515440792934,0.912101127792281,0.730891678109185,0.583333333333333
112,832,0.0663265306122449,3,0.90794357054816,3,0.178571428571429,0.5625,0.258928571428571,0.532608695652174,0.169642857142857,0.544642857142857,0.0178571428571429,7.42857142857143,1.35951443262301,1.44417873556828,2.35643708541563,2.3768877216021,0.901767299629422,7.32843735289516,1.28683522231909,1.51779721525673,0.0825095663265306,0.00988520408163265,0.711814413265306,0.654336734693878,0.788084732119488,0.00892857142857143,0.0178571428571429,0.573526561335879,0.360803571428572,446,0.551150664920619,0.0726946507250232,0.643042438199046,0.569563643753424,0.580357142857143
96,634,0.0687934027777778,4,0.908589085601095,3,0.208333333333333,0.489583333333333,0.302083333333333,0.644736842105263,0.104166666666667,0.604166666666667,0,6.60416666666667,1.28473972027534,1.31994987763492,2.47506000431207,2.99339292654489,0.989621037430994,7.85282781228174,1.3482428115016,1.42670006064258,0.120225694444444,0.0289713541666667,0.555447048611111,0.534830729166667,0.762834061968192,0.0104166666666667,0,0.589827988448692,0.406145833333333,419,0.578176298577005,0.101583089549561,0.851292015168285,0.760139519883429,0.5
83,415,0.0602409638554217,5,0.911127112065738,3,0.204819277108434,0.55421686746988,0.240963855421687,0.560606060606061,0.204819277108434,0.566265060240964,0.0120481927710843,5,1.19225140580087,1.53591158282106,2.27941093502608,2.55252525252525,1.03564806909583,6.89770494312864,1.34271523178808,1.52267222612046,0.0782406735375236,0.00406445057337785,0.466686021193207,0.327333430105966,0.738720803943305,0.0120481927710843,0.0120481927710843,0.592918534846844,0.415421686746988,169,0.573816332316196,0.0367523588009728,0.571631951197261,0.647902432825138,0.566265060240964
93,538,0.0622037229737542,3,0.904417754542316,3,0.182795698924731,0.53763440860215,0.279569892473118,0.56578947368421,0.268817204301075,0.473118279569892,0,5.78494623655914,1.36917384221576,1.34741372665687,2.25487311240531,2.04795204795205,0.574193609942066,6.90875477931522,1.25793103448276,1.46842378756034,0.083593479014915,0.00323736848190542,0.468724708058735,0.479246155624928,0.748443790013441,0.010752688172043,0,0.574919314239024,0.410215053763441,280,0.544667152938316,0.0410354230294701,0.501844792449212,0.515584798660403,0.53763440860215
107,966,0.0843741811511922,5,0.915311658051319,3,0.121495327102804,0.467289719626168,0.411214953271028,0.606382978723404,0.121495327102804,0.710280373831776,0.00934579439252336,9.02803738317757,1.06509182096257,1.26425159661397,2.66302763481185,4.41688,1.71098955707542,9.43348392329039,1.45571095571096,1.19147067639065,0.215215302646519,0.0495239758930911,0.891606253821294,0.717093195912307,0.779234086539826,0.00934579439252336,0.00934579439252336,0.555754889246961,0.43588785046729,550,0.587140169192086,0.0999891802029705,0.655545332270396,0.624440317343259,0.476635514018692
217,809,0.0171802331754762,1,0.915654417169739,2,0.880184331797235,0.119815668202765,0,7.34615384615385,0.119815668202765,0,0,3.72811059907834,3.9473861313244,0.799914060738724,1.11981566820276,1,0,6.69579891705849,1,3.7699417124248,0,0,0.0438318927987428,0.520142708488182,0.660916879627713,0.00460829493087558,0,0.940092165898618,0.474792626728111,630,0.778946693978492,0,3.6334065815528e-15,0.10594811401263,0.880184331797235
164,510,0.0189619274241523,1,0.896641996180154,2,0.847560975609756,0.152439024390244,0,5.56,0.152439024390244,0,0,3.10975609756098,3.94547836841385,0.766462802044813,1.15243902439024,1,0,6.23441072571837,1,3.76058437531851,0,0,0.0372174301011303,0.47616745984533,0.679515275721293,0.00609756097560976,0,0.923780487804878,0.456341463414634,335,0.773234711769366,0,2.28890506947726e-15,0.129994014664073,0.847560975609756
165,875,0.032139577594123,1,0.913880617658052,2,0.842424242424242,0.157575757575758,0,5.34615384615385,0.157575757575758,0,0,5.3030303030303,3.3641558598078,0.75440765564842,1.15757575757576,1,0,6.77422388635761,1,3.14236860314459,0,0,0.117355371900826,1.02776859504132,0.741022516683696,0.00606060606060606,0,0.921212121212121,0.495333333333333,540,0.760378147074171,0,3.3532942139756e-15,0.133555062823355,0.842424242424242
120,491,0.0340972222222222,1,0.918559498233621,2,0.758333333333333,0.241666666666667,0,3.13793103448276,0.241666666666667,0,0,4.09166666666667,2.6716277399717,0.906184890956806,1.24166666666667,1,0,6.19644412779452,1,2.4376134055456,0,0,0.109513888888889,0.546458333333333,0.681804428863783,0.00833333333333333,0,0.879166666666667,0.485583333333333,332,0.649871784693956,0,1.47308221407982e-15,0.184803921568627,0.758333333333333
182,569,0.017177877067987,1,0.910402003181761,2,0.901098901098901,0.0989010989010989,0,9.11111111111111,0.0989010989010989,0,0,3.12637362637363,4.5577348672605,0.904728189406113,1.0989010989011,1,0,6.34388043412633,1,4.42497802177493,0,0,0.0401219659461418,0.572998430141287,0.74275631715906,0.0054945054945055,0,0.95054945054945,0.484395604395604,323,0.828477273590648,0,2.40312098182736e-15,0.0896120454131502,0.901098901098901
142,747,0.0370462209878992,1,0.91793882331829,2,0.823943661971831,0.176056338028169,0,4.68,0.176056338028169,0,0,5.26056338028169,2.97312617516027,0.755532780470959,1.17605633802817,1,0,6.61606518513282,1,2.71958170287752,0,0,0.134149970243999,0.934189644911724,0.731655265254435,0.00704225352112676,0,0.911971830985916,0.500070422535211,475,0.70666056538412,0,3.86984933021096e-15,0.146089301768055,0.823943661971831
249,3313,0.0534346220222254,5,0.908406181586748,2,0.00401606425702811,0.0200803212851406,0.975903614457831,0.983870967741936,0.0120481927710843,0.975903614457831,0.0441767068273092,13.3052208835341,1.18976576375825,1.94338337134776,3.87736216476027,10.6298563624876,2.09965559152777,17.1694933336131,1.5861320208454,2.13202480525999,0.307833744617022,0.146207319236787,1.50797567781165,0.655908775664909,0.769137370627393,0.00401606425702811,0.0642570281124498,0.508875214923237,0.403172690763052,4715,0.623144397374501,0.336142274360556,0.611183717725437,0.409206775883388,0.582329317269076
