"","richness","links","connectance","diameter","distance","basal","top","intermediate","predpreyRatio","herbivory","omnivory","cannibal","l_S","GenSD","VulSD","TL","ChLen","ChSD","ChNum","path","LinkSD","S1","S2","S4","S5","centrality","loops","intervals","MaxSim","Clust"
"22",-0.709638496241271,0.265106842957591,3.54712888599249,-0.313040015787814,0.0718205742913428,-0.246817846569971,-0.752042537517549,0.596468810075247,-0.0688517051137226,-1.54766291503496,1.56451527695488,3.10031045691718,1.11621477347517,-0.920047269512452,-1.14729610336002,0.0952231503157783,0.297449390827362,-0.987429926365192,-0.600952511177403,-0.555254624289834,-1.07243540127573,1.31094718224602,2.47581392618948,-0.300452632606801,0.098987738984697,0.201365897035523,1.75498085505786,0.251891326847618,1.04234216713478,2.95711220868109
"23",-0.679339324491643,0.0834103861306341,-0.426665112441302,0.377241442831147,-1.01854632631359,-0.323170528687011,-0.836849202227582,0.704864424826333,-0.0892235418512326,1.56389056393696,-0.871744321473712,-0.291210505769246,-0.212455177608686,-0.325927767920815,0.131810763920864,-0.189445451659311,0.0971211462583593,0.466533285744534,-0.62349468546731,-0.569406986733068,-0.146132553213791,-0.0973125675438045,-0.366697420183769,-0.10883495314706,-0.268130016483374,0.0864584760611607,-0.103247035104032,0.224085278300953,-0.960888331866241,-1.10125620119992
"24",-0.436945950494625,0.197320162594507,1.63288998576197,0.949745643477004,1.08287372293329,0.46864919108936,-0.486478337506548,-0.146813620103181,0.360849604258666,-1.76171093690214,1.10199783867898,1.03943647743391,1.02665621668058,-0.501394521206341,-0.0280245005102814,-0.839598006776395,-1.22591605026667,-0.359357245105074,-0.0447063990793196,-0.239882022843324,-1.03443817225987,-0.207455578487506,1.19722617186827,2.6507500872692,1.45607358779337,-0.408273500169837,1.64983344694059,0.0503892065711783,0.456429540260868,1.19057442346627
"25",-0.709638496241271,0.106338005555429,-0.276384584032572,0.394066765398734,-1.01061495111729,-1.01129052582097,0.5066253452074,0.596468810075247,-0.877266439192727,-0.42324386678456,0.666719746291014,-0.285783014193035,-0.176413237230527,-1.27441778486797,0.0590065402726417,0.936215006388265,0.522531763159645,0.792973194596199,0.158173169529845,-0.555254624289834,-0.830023430822705,-0.0103110782635714,-0.330555142923409,-0.0764994588893814,-0.388022910063556,0.201365897035523,-0.0885952681422099,0.249182864811865,-0.31520739165912,-0.832574321646365
"26",-0.346048435245743,-0.0850789496391503,-0.52605385156434,0.899269675774245,-1.10579145347287,0.66580383915677,-0.327095479222383,-0.396019443162182,0.472034806843963,0.622610754273167,-0.649256471027986,-0.350912913107567,-0.154417665976224,0.125719554345824,-0.482712973542002,-0.549690311319593,0.0434083201109306,1.33446157271451,0.132050962221116,0.223653876610515,0.209278580766539,0.113320881912804,-0.321901434049471,-0.270625230321372,-0.176297828701555,-0.48902680808203,-0.264416471684079,-0.0276120149973129,-0.485376651534635,-0.710183680992219
"27",-0.194552576497607,-0.0727019768413943,-0.160003709281433,-0.599070499436782,-1.14544832945436,-0.701427454482771,1.66886581541948,-0.264658127885449,-1.1576842886695,0.440371554765671,0.696281038397418,-0.378050370988622,0.136916021195148,-1.15093787048638,0.578305407602521,0.302334570111575,-0.150477351311446,-0.576304044188065,1.06580366513692,0.388565549480661,-0.234848122326107,0.635144676390492,-0.34585417477842,0.954265110556119,-0.0529493116443932,-0.562166280306505,-0.33767530649319,-0.161225333659135,0.83968599051475,-0.688093136733946
"28",0.29023417149643,-0.384696471081,-0.654665760522522,-0.161168879331617,1.97495624363077,-0.365686836061122,0.0218119005729394,0.298783228542423,-0.473577738695795,0.256466596301191,-0.343073120923558,-0.464890236207997,-0.334495138460404,-0.0498355243019518,0.50816802066135,0.227857913756026,-0.176131080858138,0.848941504967939,0.522173438906627,0.92997382078378,0.0066220410114507,-0.464255740025169,-0.450169560711486,-0.200962235989686,-0.426852989908433,-0.543616440063991,-0.572103577882349,-0.579037490048257,1.21714345791888,-0.911316645458784
"29",0.562926717243076,-0.617025401115416,-0.80967928354633,-0.312596782439894,0.821138341455445,0.139391096993975,-0.31765192768706,0.045389028601484,-0.0391668431056237,0.0261659864331702,-0.175361905003876,-0.513737660393896,-0.672523953775716,0.304965524929853,0.244437790811281,-0.00261653543325505,-0.204824902445779,1.10140748954521,0.319293870297462,0.852023390082961,0.461430617064828,-0.654160600857685,-0.455724837137558,-0.821817008892042,-0.784704833257131,-0.454648593838037,-0.70396948053875,-0.742621141824157,0.475751217676646,-0.550183735852118
"30",-0.618740980992389,0.0519886779539683,-0.418984512091768,0.343590797695974,0.0480264487024476,-0.134111636314764,1.61452823590902,-0.717626592870991,-0.881265691019221,0.207090290733968,-0.449030270807526,-0.302065488921668,-0.18168181344895,-0.353891169493129,0.617593971892055,0.281325462333058,0.129390556779996,1.07709424809114,0.703430501439447,1.53694620137362,0.720378306795644,0.0703627990322875,-0.271200854706749,-0.0379210223180343,-0.334476443111142,-0.0954929835053624,-0.132550569027677,0.173890105279127,-0.192198477076654,-0.503689621087199
"31",-0.952031870238289,0.26089189960794,0.529759096282025,-0.178437435247123,1.21770710127036,1.28137082546757,0.933345086342636,-1.56687276850978,0.551053055874436,-0.803336446701132,-0.0136763885285059,-0.242363081583347,-0.229644873397808,0.982527293611641,-0.152392603571078,-1.14067114872859,-1.22777638619863,-0.914713694738882,-0.420615116858145,0.541839527335173,-0.545350002277781,-0.440627073034986,-0.340320139302258,-0.166485712620012,0.0244259962256573,2.74798026582547,0.0286188675523692,0.449963556899168,0.465208717862593,-1.10967520892718
